Time (s),Chan.4 - Raw (mV),Chan.8 - Raw (mV)
184,2465,2812.6
184.5,2128.2,2867.9
185,2128.2,2867.9
185.5,2128.2,2928
186,2128.2,2928
186.5,2128.2,2928
187,-9518.2,2928
187.5,-9518.2,2928
188,-10066,-2949.7
188.5,-10066,-2949.7
189,-10369.2,-2949.7
189.5,-10369.2,-2949.7
190,-10399,-2949.7
190.5,-10399,-2949.7
191,-10383.4,-4064
191.5,-10383.4,-4064
192,-10280.2,-4321.9
192.5,-10280.2,-4321.9
193,-10153,-4672.2
193.5,-10153,-4672.2
194,-9962.6,-4772.4
194.5,-9962.6,-4772.4
195,-9844.6,-4917.7
195.5,-9844.6,-4917.7
196,-9642.9,-5174.7
196.5,-9642.9,-5174.7
197,-9492.7,-5362.7
197.5,-9492.7,-5362.7
198,-9447.6,-5272.7
198.5,-9447.6,-5272.7
199,-9239.4,-5189.7
199.5,-9239.4,-5189.7
200,-8829.8,-5064.8
200.5,-8442.5,-5064.8
201,-8442.5,-4956.6
201.5,-8059.4,-4842.6
202,-8059.4,-4842.6
202.5,-7679.2,-4735.4
203,-7679.2,-4735.4
203.5,-7322.6,-4591.1
204,-7322.6,-4591.1
204.5,-6994.2,-4453.6
205,-6994.2,-4453.6
205.5,-6662.5,-4325.2
206,-6662.5,-4325.2
206.5,-6363.7,-4183.6
207,-6363.7,-4183.6
207.5,-6039.6,-4037.5
208,-6039.6,-4037.5
208.5,-5757.4,-3902.7
209,-5757.4,-3902.7
209.5,-5481.7,-3762.6
210,-5481.7,-3762.6
210.5,-5218.9,-3618.7
211,-4953.1,-3618.7
211.5,-4953.1,-3481.5
212,-4714.1,-3340.4
212.5,-4714.1,-3340.4
213,-4467.3,-3340.4
213.5,-4467.3,-3340.4
214,-4249.8,-3054.7
214.5,-4249.8,-3054.7
215,-4029.3,-2925.2
215.5,-4029.3,-2925.2
216,-3823.2,-2787.7
216.5,-3823.2,-2787.7
217,-3624.1,-2652.5
217.5,-3624.1,-2652.5
218,-3430.1,-2524.1
218.5,-3430.1,-2524.1
219,-3240.1,-2389.7
219.5,-3240.1,-2389.7
220,-3061.6,-2263.3
220.5,-3061.6,-2263.3
221,-2920.9,-2138
221.5,-2721.9,-2138
222,-2721.9,-1969.7
222.5,-2555.8,-1890.3
223,-2555.8,-1890.3
223.5,-2408.9,-1767.2
224,-2408.9,-1767.2
224.5,-2250.8,-1647
225,-2250.8,-1647
225.5,-2097.6,-1527.2
226,-2097.6,-1527.2
226.5,-1960.4,-1417.7
227,-1960.4,-1417.7
227.5,-1821.4,-1297.5
228,-1821.4,-1297.5
228.5,-1679.8,-1191.3
229,-1679.8,-1191.3
229.5,-1554.8,-1078.5
230,-1554.8,-1078.5
230.5,-1290.7,-972.1
231,-1301.7,-972.1
231.5,-1301.7,-771.9
232,-1176.3,-771.9
232.5,-1176.3,-764.8
233,-1063.2,-659
233.5,-1063.2,-659
234,-951.9,-558.3
234.5,-951.9,-558.3
235,-845,-463.2
235.5,-845,-463.2
236,-750.9,-368.2
236.5,-750.9,-368.2
237,-625.4,-279.8
237.5,-625.4,-279.8
238,-524.2,-176.4
238.5,-524.2,-176.4
239,-424.4,-80.9
239.5,-424.4,-80.9
240,-294.9,2.5
240.5,-294.9,2.5
241,-228.1,82.9
241.5,-135.3,82.9
242,-135.3,184.8
242.5,-45.4,184.8
243,-45.4,268.8
243.5,41.5,354.9
244,41.5,354.9
244.5,134.9,430.8
245,134.9,430.8
245.5,221.8,520
246,221.8,520
246.5,309.4,605.2
247,309.4,605.2
247.5,395.4,686.3
248,395.4,686.3
248.5,470.9,765.4
249,470.9,765.4
249.5,550.6,846.5
250,550.6,846.5
250.5,638.4,925.1
251,638.4,925.1
251.5,714.7,1003.3
252,788.7,1003.3
252.5,788.7,1088
253,867.7,1088
253.5,867.7,1156.5
254,947.9,1227.6
254.5,947.9,1227.6
255,1016.9,1286.2
255.5,1016.9,1286.2
256,1107.3,1376.8
256.5,1107.3,1376.8
257,1157.2,1440.6
257.5,1157.2,1440.6
258,1228.6,1520.3
258.5,1228.6,1520.3
259,1296.5,1588.2
259.5,1296.5,1588.2
260,1367.7,1695.8
260.5,1367.7,1695.8
261,1367.7,1728
261.5,1367.7,1728
262,1500.6,1796.8
262.5,1563.9,1796.8
263,1563.9,1863.4
263.5,1631.9,1863.4
264,1631.9,1928.7
264.5,1694.8,2001.2
265,1694.8,2001.2
265.5,1750.8,2063.5
266,1750.8,2063.5
266.5,1821.9,2131.7
267,1821.9,2131.7
267.5,1886.5,2196.7
268,1886.5,2196.7
268.5,1953.7,2261.6
269,1953.7,2261.6
269.5,1998.3,2323.1
270,1998.3,2323.1
270.5,2061.1,2370.7
271,2061.1,2370.7
271.5,2132.5,2449.8
272,2132.5,2449.8
272.5,2180.4,2516.5
273,2240.1,2516.5
273.5,2240.1,2516.5
274,2296,2516.5
274.5,2296,2636.8
275,2350.4,2636.8
275.5,2350.4,2694.4
276,2405.6,2752.6
276.5,2405.6,2752.6
277,2464.5,2813
277.5,2464.5,2813
278,2152,2866.3
278.5,2152,2866.3
279,2152,2837.8
279.5,2152,2837.8
280,2152,2837.8
280.5,-9589.3,2837.8
281,-9589.3,2837.8
281.5,-10128.6,-2949.3
282,-10128.6,-2949.3
282.5,-10410.5,-3361.9
283,-10410.5,-3361.9
283.5,-10470.1,-3710.9
284,-10470.1,-3710.9
284.5,-10425.4,-4068.3
285,-10425.4,-4068.3
285.5,-10312.5,-4068.3
286,-10312.5,-4334.3
286.5,-10183.5,-4681.4
287,-10183.5,-4681.4
287.5,-9985.8,-4798.1
288,-9985.8,-4798.1
288.5,-9867.4,-4937
289,-9867.4,-4937
289.5,-9656.9,-5177.6
290,-9656.9,-5177.6
290.5,-9505.6,-5370.1
291,-9505.6,-5370.1
291.5,-9462.3,-5263.4
292,-9462.3,-5263.4
292.5,-9255.7,-5200.3
293,-9255.7,-5200.3
293.5,-8843.1,-5080
294,-8843.1,-5080
294.5,-8450.1,-4957.8
295,-8074.8,-4957.8
295.5,-8074.8,-4850.3
296,-7692.4,-4850.3
296.5,-7692.4,-4740
297,-7333,-4590.5
297.5,-7333,-4590.5
298,-6996.8,-4459.1
298.5,-6996.8,-4459.1
299,-6664.8,-4324.2
299.5,-6664.8,-4324.2
300,-6374.1,-4181.2
300.5,-6374.1,-4181.2
301,-6045.3,-4043.6
301.5,-6045.3,-4043.6
302,-5758.3,-3902.1
302.5,-5758.3,-3902.1
303,-5484.2,-3764
303.5,-5484.2,-3764
304,-5221.7,-3619
304.5,-4954.9,-3619
305,-4954.9,-3487.4
305.5,-4718,-3487.4
306,-4718,-3348.2
306.5,-4471.9,-3348.2
307,-4471.9,-3199.8
307.5,-4252.5,-3199.8
308,-4252.5,-3054.9
308.5,-4033.2,-2925
309,-4033.2,-2925
309.5,-3825.3,-2785.3
310,-3825.3,-2785.3
310.5,-3625.3,-2653.6
311,-3625.3,-2653.6
311.5,-3441.1,-2519.7
312,-3441.1,-2519.7
312.5,-3242.3,-2387.4
313,-3242.3,-2387.4
313.5,-3064.3,-2262.1
314,-3064.3,-2262.1
314.5,-2911,-2135.7
315,-2724.7,-2135.7
315.5,-2724.7,-2043.6
316,-2560.4,-2043.6
316.5,-2560.4,-1887.8
317,-2403.4,-1887.8
317.5,-2403.4,-1766.8
318,-2249.6,-1766.8
318.5,-2249.6,-1653
319,-2103.5,-1526.8
319.5,-2103.5,-1526.8
320,-1956.5,-1416.8
320.5,-1956.5,-1416.8
321,-1821.4,-1302.1
321.5,-1821.4,-1302.1
322,-1695.6,-1190.1
322.5,-1695.6,-1190.1
323,-1552.3,-1075.5
323.5,-1552.3,-1075.5
324,-1343,-971.8
324.5,-1343,-971.8
325,-1297.6,-760.9
325.5,-1181,-760.9
326,-1181,-764.4
326.5,-1064.5,-764.4
327,-1064.5,-658.7
327.5,-950.6,-658.7
328,-950.6,-559.6
328.5,-842.2,-559.6
329,-842.2,-461
329.5,-737.1,-362.1
330,-737.1,-362.1
330.5,-626.5,-272.1
331,-626.5,-272.1
331.5,-521.8,-174.6
332,-521.8,-174.6
332.5,-423.8,-84.9
333,-423.8,-84.9
333.5,-322.2,4.1
334,-322.2,4.1
334.5,-230.4,126.5
335,-131.4,126.5
335.5,-131.4,182.9
336,-47,182.9
336.5,-47,268.8
337,55.2,268.8
337.5,55.2,350.7
338,129.1,350.7
338.5,129.1,447.9
339,222.2,525.3
339.5,222.2,525.3
340,310.3,602.7
340.5,310.3,602.7
341,394.7,687.1
341.5,394.7,687.1
342,459.8,765.9
342.5,459.8,765.9
343,560.9,843.9
343.5,560.9,843.9
344,635.8,928.1
344.5,635.8,928.1
345,717.7,1001.8
345.5,717.7,1001.8
346,791.3,1073
346.5,866.5,1073
347,866.5,1154.2
347.5,958.8,1154.2
348,958.8,1154.2
348.5,1014.7,1154.2
349,1014.7,1282.5
349.5,1101.6,1282.5
350,1101.6,1377.5
350.5,1159.2,1438.2
351,1159.2,1438.2
351.5,1228.8,1517.8
352,1228.8,1517.8
352.5,1285,1589
353,1285,1589
353.5,1366.4,1687.1
354,1366.4,1687.1
354.5,1433.6,1728
355,1433.6,1728
355.5,1499.6,1793.4
356,1499.6,1793.4
356.5,1568.3,1865.2
357,1630.4,1865.2
357.5,1630.4,1931.4
358,1692.6,1931.4
358.5,1692.6,1999.8
359,1769.1,1999.8
359.5,1769.1,2062.5
360,1818.9,2062.5
360.5,1818.9,2125.5
361,1881.8,2125.5
361.5,1881.8,2193.1
362,1936.2,2257.1
362.5,1936.2,2257.1
363,1989.1,2317.5
363.5,1989.1,2317.5
364,2062.8,2380.1
364.5,2062.8,2380.1
365,2120.7,2446.3
365.5,2120.7,2446.3
366,2180.3,2514.3
366.5,2180.3,2514.3
367,2237.2,2514.3
367.5,2237.2,2514.3
368,2294.4,2630.7
368.5,2350.9,2630.7
369,2350.9,2690.1
369.5,2407.8,2690.1
370,2407.8,2752.5
370.5,2467.1,2752.5
371,2467.1,2814.2
371.5,2323.4,2814.2
372,2323.4,2873.4
372.5,2323.4,2725.4
373,2323.4,2725.4
373.5,2323.4,2725.4
374,-9652.7,2725.4
374.5,-9652.7,2725.4
375,-10185.2,-2948.6
375.5,-10185.2,-2948.6
376,-10464,-2948.6
376.5,-10464,-3360.7
377,-10464,-3360.7
377.5,-10505.1,-3704
378,-10505.1,-3704
378.5,-10474.3,-4073
379,-10474.3,-4073
379.5,-10320.9,-4330.5
380,-10205.5,-4330.5
380.5,-10205.5,-4674.2
381,-10013.7,-4674.2
381.5,-10013.7,-4794.8
382,-9880.8,-4794.8
382.5,-9880.8,-4925.7
383,-9678.2,-4925.7
383.5,-9678.2,-5179.2
384,-9521.9,-5179.2
384.5,-9521.9,-5363
385,-9465.5,-5279.3
385.5,-9465.5,-5279.3
386,-9265.9,-5171
386.5,-9265.9,-5171
387,-8858,-5073.2
387.5,-8858,-5073.2
388,-8465.1,-4955.8
388.5,-8465.1,-4955.8
389,-8086.9,-4843.3
389.5,-8086.9,-4843.3
390,-7703.1,-4734.8
390.5,-7342.9,-4734.8
391,-7342.9,-4592.8
391.5,-7006.4,-4592.8
392,-7006.4,-4461.2
392.5,-6671.3,-4461.2
393,-6671.3,-4323.1
393.5,-6397.9,-4323.1
394,-6397.9,-4182.6
394.5,-6053,-4182.6
395,-6053,-4039.9
395.5,-5766.7,-3898.5
396,-5766.7,-3898.5
396.5,-5482.2,-3759.3
397,-5482.2,-3759.3
397.5,-5222.3,-3621.6
398,-5222.3,-3621.6
398.5,-4971,-3478.3
399,-4971,-3478.3
399.5,-4724.6,-3338.6
400,-4724.6,-3338.6
400.5,-4474.6,-3194.5
401,-4255.2,-3194.5
401.5,-4255.2,-3056.9
402,-4038.3,-3056.9
402.5,-4038.3,-2922.3
403,-3830.8,-2922.3
403.5,-3830.8,-2785.5
404,-3626.3,-2785.5
404.5,-3626.3,-2652
405,-3439.4,-2652
405.5,-3439.4,-2518.6
406,-3245.7,-2386.4
406.5,-3245.7,-2386.4
407,-3066,-2260.6
407.5,-3066,-2260.6
408,-2938.1,-2137.4
408.5,-2938.1,-2137.4
409,-2728.6,-2027.6
409.5,-2728.6,-2027.6
410,-2560.2,-1888.6
410.5,-2560.2,-1888.6
411,-2408.9,-1762.4
411.5,-2256.1,-1762.4
412,-2256.1,-1649.3
412.5,-2102.3,-1649.3
413,-2102.3,-1526.5
413.5,-1959.9,-1526.5
414,-1959.9,-1415.2
414.5,-1822.6,-1415.2
415,-1822.6,-1299.3
415.5,-1684.7,-1299.3
416,-1684.7,-1188.2
416.5,-1553.5,-1081.8
417,-1553.5,-1081.8
417.5,-1348.8,-969.1
418,-1348.8,-969.1
418.5,-1303,-675.6
419,-1303,-675.6
419.5,-1187.2,-763.4
420,-1187.2,-763.4
420.5,-1067.2,-656.7
421,-950.8,-656.7
421.5,-950.8,-560.8
422,-831.9,-560.8
422.5,-831.9,-460.1
423,-734.5,-460.1
423.5,-734.5,-367.4
424,-624.6,-367.4
424.5,-624.6,-279.1
425,-526.1,-279.1
425.5,-526.1,-178.8
426,-423.5,-178.8
426.5,-423.5,-84
427,-324.3,-84
427.5,-324.3,6.9
428,-231.2,99.9
428.5,-231.2,99.9
429,-135.3,183.8
429.5,-135.3,183.8
430,-47.4,269.6
430.5,-47.4,269.6
431,43.5,351.8
431.5,43.5,351.8
432,138,441.5
432.5,224,441.5
433,224,522.8
433.5,308,522.8
434,308,609
434.5,391,609
435,391,688
435.5,466.7,688
436,466.7,768.7
436.5,556.6,768.7
437,556.6,768.7
437.5,637,768.7
438,637,922.7
438.5,710.8,1002.5
439,710.8,1002.5
439.5,788.5,1072.6
440,788.5,1072.6
440.5,863.5,1152.9
441,863.5,1152.9
441.5,971.4,1226.9
442,971.4,1226.9
442.5,1015.4,1281.1
443,1105.4,1281.1
443.5,1105.4,1375.3
444,1157.9,1375.3
444.5,1157.9,1453.1
445,1227.5,1453.1
445.5,1227.5,1517.3
446,1303,1517.3
446.5,1303,1586.8
447,1366.7,1586.8
447.5,1366.7,1680.1
448,1431.3,1680.1
448.5,1431.3,1729.2
449,1497.3,1729.2
449.5,1497.3,1796
450,1562.3,1866.5
450.5,1562.3,1866.5
451,1630.8,1931.9
451.5,1630.8,1931.9
452,1694.5,1999.8
452.5,1694.5,1999.8
453,1754,2066.1
453.5,1819.4,2066.1
454,1819.4,2135.5
454.5,1881.8,2135.5
455,1881.8,2187.9
455.5,1953,2187.9
456,1953,2260.5
456.5,1998.3,2260.5
457,1998.3,2324.9
457.5,2061.7,2324.9
458,2061.7,2386.8
458.5,2126.9,2386.8
459,2126.9,2449.1
459.5,2179.2,2449.1
460,2179.2,2515.5
460.5,2237.3,2573.1
461,2237.3,2573.1
461.5,2292.1,2631.1
462,2292.1,2631.1
462.5,2351.1,2698.6
463,2351.1,2698.6
463.5,2407,2751
464,2463,2751
464.5,2463,2812.1
465,2646.8,2812.1
465.5,2646.8,2866.6
466,2646.8,2866.6
466.5,2646.8,3058.5
467,2646.8,3058.5
467.5,-9701.5,3058.5
468,-9701.5,3058.5
468.5,-9701.5,3058.5
469,-10252.9,-2947.8
469.5,-10252.9,-2947.8
470,-10500.4,-3360.7
470.5,-10500.4,-3360.7
471,-10542.2,-3693.4
471.5,-10542.2,-3693.4
472,-10485.8,-4066.5
472.5,-10485.8,-4066.5
473,-10348.4,-4326.3
473.5,-10348.4,-4326.3
474,-10231.9,-4674.7
474.5,-10231.9,-4674.7
475,-10018.4,-4794.4
475.5,-10018.4,-4794.4
476,-9904.2,-4930.1
476.5,-9689,-4930.1
477,-9689,-5169.9
477.5,-9544,-5169.9
478,-9544,-5352
478.5,-9485.7,-5352
479,-9485.7,-5258.4
479.5,-9276.3,-5258.4
480,-9276.3,-5168.3
480.5,-8869,-5168.3
481,-8869,-5067.6
481.5,-8470.3,-5067.6
482,-8470.3,-4956.1
482.5,-8088.6,-4956.1
483,-8088.6,-4840.4
483.5,-7706.2,-4840.4
484,-7706.2,-4721.9
484.5,-7351.8,-4582.8
485,-7351.8,-4582.8
485.5,-7010.6,-4452.8
486,-7010.6,-4452.8
486.5,-6667.8,-4314.6
487,-6409.9,-4314.6
487.5,-6409.9,-4177.2
488,-6058.4,-4177.2
488.5,-6058.4,-4031.6
489,-5771.5,-4031.6
489.5,-5771.5,-3895.7
490,-5487.3,-3895.7
490.5,-5487.3,-3759.8
491,-5228.3,-3759.8
491.5,-5228.3,-3615.4
492,-4964.8,-3615.4
492.5,-4964.8,-3480.1
493,-4724.4,-3480.1
493.5,-4724.4,-3335.2
494,-4482,-3199.7
494.5,-4482,-3199.7
495,-4259.4,-3051.9
495.5,-4259.4,-3051.9
496,-4040,-2921.3
496.5,-4040,-2921.3
497,-3830.8,-2782.2
497.5,-3630.7,-2782.2
498,-3630.7,-2650.3
498.5,-3433.6,-2650.3
499,-3433.6,-2517.5
499.5,-3248.4,-2517.5
500,-3248.4,-2383.5
500.5,-3067.6,-2383.5
501,-3067.6,-2257.8
501.5,-2919.2,-2257.8
502,-2919.2,-2257.8
502.5,-2725.3,-2257.8
503,-2725.3,-2019.2
503.5,-2563,-2019.2
504,-2563,-1887.7
504.5,-2399.5,-1887.7
505,-2399.5,-1764.1
505.5,-2255,-1647.5
506,-2255,-1647.5
506.5,-2100.8,-1523.9
507,-2100.8,-1523.9
507.5,-1960.6,-1415.9
508,-1960.6,-1415.9
508.5,-1823.3,-1296
509,-1682.1,-1296
509.5,-1682.1,-1187.4
510,-1556.9,-1187.4
510.5,-1556.9,-1082.3
511,-1292.7,-1082.3
511.5,-1292.7,-967.6
512,-1305.9,-967.6
512.5,-1305.9,-630.6
513,-1184.2,-630.6
513.5,-1184.2,-761.4
514,-1066.5,-761.4
514.5,-1066.5,-657.6
515,-954.4,-657.6
515.5,-954.4,-556.6
516,-831.9,-457.4
516.5,-831.9,-457.4
517,-733.2,-362
517.5,-626.3,-362
518,-626.3,-264.5
518.5,-526.2,-264.5
